,zcta,total population,male,female,median age in years,hispanic or latino of any race,white alone,black or african american alone,asian alone,per-capita income,public transportation (excluding taxicab),average household size,positive,total tests,some_other_race,Education Index
35,10310,23262,0.4756684721863984,0.5243315278136016,38.8,0.31600894162152865,0.4159573553434786,0.1885908348379331,0.06229043074542172,32884,0.13438225432035078,2.77,0.017066460321554466,0.036411314590318974,0.017152437451637866,0.2853636724030571
36,10018,9687,0.5310209559203055,0.46897904407969443,32.8,0.15185299886445752,0.4759987612263859,0.04459585010839269,0.29596366264065244,86150,0.3043253845359761,1.88,0.01620728811809642,0.034375967791886036,0.03158872716011149,0.7672535407970974
37,11697,3540,0.47994350282485876,0.5200564971751412,49.1,0.06468926553672316,0.9161016949152543,0.005932203389830509,0.005649717514124294,51177,0.05141242937853107,2.59,0.017796610169491526,0.03728813559322034,0.007627118644067797,0.45410344289154086
38,10307,15232,0.4889705882352941,0.5110294117647058,39.7,0.09184611344537816,0.8727022058823529,0.003676470588235294,0.027442226890756302,39923,0.08390231092436974,2.86,0.016609768907563025,0.03479516806722689,0.004332983193277311,0.3165875093096372
39,10001,22924,0.5091170825335892,0.4908829174664108,36.7,0.14159832489966848,0.5314081312161927,0.056229279357878206,0.25,84765,0.30902111324376197,1.76,0.009640551387192463,0.02015355086372361,0.02076426452626069,0.6939608972938031
40,11360,19621,0.4624127210641659,0.537587278935834,48.5,0.09775240813414199,0.5520615666887518,0.007593904490087152,0.32398960297640284,47627,0.119310942357678,2.28,0.009020946944600173,0.018857346720350644,0.018602517710616176,0.5481200049156447
41,10312,61741,0.4839895693299428,0.5160104306700571,41.6,0.1009701818888583,0.8200223514358368,0.01213132278388753,0.05435610048428111,39200,0.10122932897102412,2.88,0.016714986799695502,0.034822889166032295,0.012520043407136262,0.3333852688012948
42,11231,37845,0.4644470868014269,0.5355529131985731,35.9,0.18620689655172415,0.5797859690844233,0.1217069626106487,0.05316422248645792,65277,0.3229224468225657,2.41,0.0065266217465979656,0.013555291319857313,0.05913594926674594,0.5844563724459021
43,10314,90761,0.48216745077731626,0.5178325492226837,40.8,0.1512323575103844,0.6246735932834587,0.03693216249270061,0.1642115005343705,36201,0.12026090501426824,2.85,0.01771686076618812,0.03667874968323399,0.022950386179085732,0.32891776147852775
44,10011,50472,0.5162862577270566,0.4837137422729434,40.6,0.11301315580916152,0.7147527341892534,0.04719448407037565,0.09167459185290855,121991,0.3606950388334126,1.68,0.007112854652084324,0.014701220478681248,0.03336503407830084,0.871381901007644
45,10465,44205,0.48417599819025,0.5158240018097501,41.5,0.44266485691663837,0.42750820042981563,0.08856464200882253,0.02836783169324737,34284,0.1368397240131207,2.65,0.019952494061757718,0.04103608189118878,0.012894468951476078,0.2418006551317259
46,11363,6952,0.48058112773302647,0.5194188722669736,47.8,0.1314729574223245,0.5079113924050633,0.01611047180667434,0.3256616800920598,51363,0.1760644418872267,2.61,0.009925201380897584,0.0202819332566168,0.01884349827387802,0.5607274843942016
47,10463,71360,0.47142656950672646,0.5285734304932735,39.8,0.5110986547085202,0.31647982062780267,0.11182735426008969,0.036140695067264576,34911,0.2530689461883408,2.4,0.01297645739910314,0.026387331838565023,0.02445347533632287,0.3631684915246855
48,11362,18721,0.4693125367234656,0.5306874632765344,49.4,0.08861706105443086,0.44276480957213826,0.00801239250040062,0.4325623631216281,41235,0.112120079055606,2.58,0.009240959350462048,0.01869558250093478,0.02804337375140217,0.44787941242589274
49,11222,36492,0.49325879644853665,0.5067412035514633,34.8,0.1424147758412803,0.7342431217801162,0.03685739340129343,0.049846541707771565,51177,0.4152416968102598,2.1,0.007179655814973145,0.014441521429354379,0.03663816726953853,0.6080758821172003
50,10038,22800,0.4691228070175439,0.5308771929824562,36.2,0.14114035087719298,0.44951754385964915,0.06833333333333333,0.3100438596491228,65330,0.28776315789473683,2.11,0.006798245614035088,0.013421052631578948,0.030964912280701754,0.5314990381939955
51,11105,37382,0.5032903536461398,0.49670964635386017,35.4,0.2196779198544754,0.6092504413889037,0.021159916537370926,0.12166283237921995,40501,0.370311914825317,2.43,0.007677491840992991,0.01511422609812209,0.02824888984002996,0.4833202222113926
